# Fake Entries for Testing!!!!
# Just the points and its neighbours have p = 1
# counter    z          M1450      p         
     2434    4.780      -31.700    0.000000
     2435    4.780      -31.650    0.000000
     2436    4.780      -31.600    0.000000
     2437    4.780      -31.550    0.000000
     2438    4.780      -31.500    0.000000
     2439    4.780      -31.450    0.000000
     2440    4.780      -31.400    0.000000
     2441    4.780      -31.350    0.000000
     2442    4.780      -31.300    0.000000
     2443    4.780      -31.250    0.000000
     2444    4.780      -31.200    0.000000
     2445    4.780      -31.150    0.000000
     2446    4.780      -31.100    0.000000
     2447    4.780      -31.050    0.000000
     2448    4.780      -31.000    0.000000
     2449    4.780      -30.950    0.000000
     2450    4.780      -30.900    0.000000
     2451    4.780      -30.850    0.000000
     2452    4.780      -30.800    0.000000
     2453    4.780      -30.750    0.000000
     2454    4.780      -30.700    0.000000
     2455    4.780      -30.650    0.000000
     2456    4.780      -30.600    0.000000
     2457    4.780      -30.550    0.000000
     2458    4.780      -30.500    0.000000
     2459    4.780      -30.450    0.000000
     2460    4.780      -30.400    0.000000
     2461    4.780      -30.350    0.000000
     2462    4.780      -30.300    1.000000
     2463    4.780      -30.250    1.000000
     2464    4.780      -30.200    1.000000
     2465    4.780      -30.150    0.000000
     2466    4.780      -30.100    0.000000
     2467    4.780      -30.050    1.000000
     2468    4.780      -30.000    1.000000
     2469    4.780      -29.950    1.000000
     2470    4.780      -29.900    0.000000
     2471    4.780      -29.850    0.000000
     2472    4.780      -29.800    0.000000
     2473    4.780      -29.750    0.000000
     2474    4.780      -29.700    0.000000
     2475    4.780      -29.650    0.000000
     2476    4.780      -29.600    1.000000
     2477    4.780      -29.550    1.000000
     2478    4.780      -29.500    1.000000
     2479    4.780      -29.450    0.000000
     2480    4.780      -29.400    0.000000
     2481    4.780      -29.350    0.000000
     2482    4.780      -29.300    0.000000
     2483    4.780      -29.250    0.000000
     2484    4.780      -29.200    0.000000
     2485    4.780      -29.150    0.000000
     2486    4.780      -29.100    0.000000
     2487    4.780      -29.050    0.000000
     2488    4.780      -29.000    0.000000
     2489    4.780      -28.950    0.000000
     2490    4.780      -28.900    0.000000
     2491    4.780      -28.850    0.000000
     2492    4.780      -28.800    0.000000
     2493    4.780      -28.750    0.000000
     2494    4.780      -28.700    0.000000
     2495    4.830      -32.950    0.000000
     2496    4.830      -32.900    0.000000
     2497    4.830      -32.850    0.000000
     2498    4.830      -32.800    0.000000
     2499    4.830      -32.750    0.000000
     2500    4.830      -32.700    0.000000
     2501    4.830      -32.650    0.000000
     2502    4.830      -32.600    0.000000
     2503    4.830      -32.550    0.000000
     2504    4.830      -32.500    0.000000
     2505    4.830      -32.450    0.000000
     2506    4.830      -32.400    0.000000
     2507    4.830      -32.350    0.000000
     2508    4.830      -32.300    0.000000
     2509    4.830      -32.250    0.000000
     2510    4.830      -32.200    0.000000
     2511    4.830      -32.150    0.000000
     2512    4.830      -32.100    0.000000
     2513    4.830      -32.050    0.000000
     2514    4.830      -32.000    0.000000
     2515    4.830      -31.950    0.000000
     2516    4.830      -31.900    0.000000
     2517    4.830      -31.850    0.000000
     2518    4.830      -31.800    0.000000
     2519    4.830      -31.750    0.000000
     2520    4.830      -31.700    0.000000
     2521    4.830      -31.650    0.000000
     2522    4.830      -31.600    0.000000
     2523    4.830      -31.550    0.000000
     2524    4.830      -31.500    0.000000
     2525    4.830      -31.450    0.000000
     2526    4.830      -31.400    0.000000
     2527    4.830      -31.350    0.000000
     2528    4.830      -31.300    0.000000
     2529    4.830      -31.250    0.000000
     2530    4.830      -31.200    0.000000
     2531    4.830      -31.150    0.000000
     2532    4.830      -31.100    0.000000
     2533    4.830      -31.050    0.000000
     2534    4.830      -31.000    0.000000
     2535    4.830      -30.950    0.000000
     2536    4.830      -30.900    0.000000
     2537    4.830      -30.850    0.000000
     2538    4.830      -30.800    0.000000
     2539    4.830      -30.750    0.000000
     2540    4.830      -30.700    0.000000
     2541    4.830      -30.650    0.000000
     2542    4.830      -30.600    0.000000
     2543    4.830      -30.550    0.000000
     2544    4.830      -30.500    0.000000
     2545    4.830      -30.450    0.000000
     2546    4.830      -30.400    0.000000
     2547    4.830      -30.350    0.000000
     2548    4.830      -30.300    0.000000
     2549    4.830      -30.250    0.000000
     2550    4.830      -30.200    0.000000
     2551    4.830      -30.150    0.000000
     2552    4.830      -30.100    0.000000
     2553    4.830      -30.050    0.000000
     2554    4.830      -30.000    0.000000
     2555    4.830      -29.950    0.000000
     2556    4.830      -29.900    0.000000
     2557    4.830      -29.850    0.000000
     2558    4.830      -29.800    0.000000
     2559    4.830      -29.750    0.000000
     2560    4.830      -29.700    0.000000
     2561    4.830      -29.650    0.000000
     2562    4.830      -29.600    1.000000
     2563    4.830      -29.550    1.000000
     2564    4.830      -29.500    1.000000
     2565    4.830      -29.450    0.000000
     2566    4.830      -29.400    0.000000
     2567    4.830      -29.350    0.000000
     2568    4.830      -29.300    0.000000
     2569    4.830      -29.250    0.000000
     2570    4.830      -29.200    0.000000
     2571    4.830      -29.150    0.000000
     2572    4.830      -29.100    0.000000
     2573    4.830      -29.050    0.000000
     2574    4.830      -29.000    0.000000
     2575    4.830      -28.950    0.000000
     2576    4.830      -28.900    0.000000
     2577    4.830      -28.850    0.000000
     2578    4.830      -28.800    0.000000
     2579    4.830      -28.750    0.000000
     2580    4.830      -28.700    0.000000
     2581    4.880      -32.950    0.000000
     2582    4.880      -32.900    0.000000
     2583    4.880      -32.850    0.000000
     2584    4.880      -32.800    0.000000
     2585    4.880      -32.750    0.000000
     2586    4.880      -32.700    0.000000
     2587    4.880      -32.650    0.000000
     2588    4.880      -32.600    0.000000
     2589    4.880      -32.550    0.000000
     2590    4.880      -32.500    0.000000
     2591    4.880      -32.450    0.000000
     2592    4.880      -32.400    0.000000
     2593    4.880      -32.350    0.000000
     2594    4.880      -32.300    0.000000
     2595    4.880      -32.250    0.000000
     2596    4.880      -32.200    0.000000
     2597    4.880      -32.150    0.000000
     2598    4.880      -32.100    0.000000
     2599    4.880      -32.050    0.000000
     2600    4.880      -32.000    0.000000
     2601    4.880      -31.950    0.000000
     2602    4.880      -31.900    0.000000
     2603    4.880      -31.850    0.000000
     2604    4.880      -31.800    0.000000
     2605    4.880      -31.750    0.000000
     2606    4.880      -31.700    0.000000
     2607    4.880      -31.650    0.000000
     2608    4.880      -31.600    0.000000
     2609    4.880      -31.550    0.000000
     2610    4.880      -31.500    0.000000
     2611    4.880      -31.450    0.000000
     2612    4.880      -31.400    0.000000
     2613    4.880      -31.350    0.000000
     2614    4.880      -31.300    0.000000
     2615    4.880      -31.250    0.000000
     2616    4.880      -31.200    0.000000
     2617    4.880      -31.150    0.000000
     2618    4.880      -31.100    0.000000
     2619    4.880      -31.050    0.000000
     2620    4.880      -31.000    0.000000
     2621    4.880      -30.950    0.000000
     2622    4.880      -30.900    0.000000
     2623    4.880      -30.850    0.000000
     2624    4.880      -30.800    0.000000
     2625    4.880      -30.750    0.000000
     2626    4.880      -30.700    0.000000
     2627    4.880      -30.650    0.000000
     2628    4.880      -30.600    0.000000
     2629    4.880      -30.550    0.000000
     2630    4.880      -30.500    0.000000
     2631    4.880      -30.450    0.000000
     2632    4.880      -30.400    0.000000
     2633    4.880      -30.350    0.000000
     2634    4.880      -30.300    0.000000
     2635    4.880      -30.250    0.000000
     2636    4.880      -30.200    0.000000
     2637    4.880      -30.150    0.000000
     2638    4.880      -30.100    0.000000
     2639    4.880      -30.050    0.000000
     2640    4.880      -30.000    0.000000
     2641    4.880      -29.950    0.000000
     2642    4.880      -29.900    0.000000
     2643    4.880      -29.850    0.000000
     2644    4.880      -29.800    0.000000
     2645    4.880      -29.750    0.000000
     2646    4.880      -29.700    0.000000
     2647    4.880      -29.650    0.000000
     2648    4.880      -29.600    1.000000
     2649    4.880      -29.550    1.000000
     2650    4.880      -29.500    1.000000
     2651    4.880      -29.450    0.000000
     2652    4.880      -29.400    0.000000
     2653    4.880      -29.350    0.000000
     2654    4.880      -29.300    0.000000
     2655    4.880      -29.250    0.000000
     2656    4.880      -29.200    0.000000
     2657    4.880      -29.150    0.000000
     2658    4.880      -29.100    0.000000
     2659    4.880      -29.050    0.000000
     2660    4.880      -29.000    0.000000
     2661    4.880      -28.950    0.000000
     2662    4.880      -28.900    0.000000
     2663    4.880      -28.850    0.000000
     2664    4.880      -28.800    0.000000
     2665    4.880      -28.750    0.000000
     2666    4.880      -28.700    0.000000
     2667    4.930      -32.950    0.000000
     2668    4.930      -32.900    0.000000
     2669    4.930      -32.850    0.000000
     2670    4.930      -32.800    0.000000
     2671    4.930      -32.750    0.000000
     2672    4.930      -32.700    0.000000
     2673    4.930      -32.650    0.000000
     2674    4.930      -32.600    0.000000
     2675    4.930      -32.550    0.000000
     2676    4.930      -32.500    0.000000
     2677    4.930      -32.450    0.000000
     2678    4.930      -32.400    0.000000
     2679    4.930      -32.350    0.000000
     2680    4.930      -32.300    0.000000
     2681    4.930      -32.250    0.000000
     2682    4.930      -32.200    0.000000
     2683    4.930      -32.150    0.000000
     2684    4.930      -32.100    0.000000
     2685    4.930      -32.050    0.000000
     2686    4.930      -32.000    0.000000
     2687    4.930      -31.950    0.000000
     2688    4.930      -31.900    0.000000
     2689    4.930      -31.850    0.000000
     2690    4.930      -31.800    0.000000
     2691    4.930      -31.750    0.000000
     2692    4.930      -31.700    0.000000
     2693    4.930      -31.650    0.000000
     2694    4.930      -31.600    0.000000
     2695    4.930      -31.550    0.000000
     2696    4.930      -31.500    0.000000
     2697    4.930      -31.450    0.000000
     2698    4.930      -31.400    0.000000
     2699    4.930      -31.350    0.000000
     2700    4.930      -31.300    0.000000
     2701    4.930      -31.250    0.000000
     2702    4.930      -31.200    0.000000
     2703    4.930      -31.150    0.000000
     2704    4.930      -31.100    0.000000
     2705    4.930      -31.050    0.000000
     2706    4.930      -31.000    0.000000
     2707    4.930      -30.950    0.000000
     2708    4.930      -30.900    0.000000
     2709    4.930      -30.850    0.000000
     2710    4.930      -30.800    0.000000
     2711    4.930      -30.750    0.000000
     2712    4.930      -30.700    0.000000
     2713    4.930      -30.650    0.000000
     2714    4.930      -30.600    0.000000
     2715    4.930      -30.550    0.000000
     2716    4.930      -30.500    0.000000
     2717    4.930      -30.450    0.000000
     2718    4.930      -30.400    0.000000
     2719    4.930      -30.350    0.000000
     2720    4.930      -30.300    0.000000
     2721    4.930      -30.250    0.000000
     2722    4.930      -30.200    0.000000
     2723    4.930      -30.150    0.000000
     2724    4.930      -30.100    0.000000
     2725    4.930      -30.050    0.000000
     2726    4.930      -30.000    0.000000
     2727    4.930      -29.950    0.000000
     2728    4.930      -29.900    0.000000
     2729    4.930      -29.850    0.000000
     2730    4.930      -29.800    0.000000
     2731    4.930      -29.750    0.000000
     2732    4.930      -29.700    0.000000
     2733    4.930      -29.650    0.000000
     2734    4.930      -29.600    0.000000
     2735    4.930      -29.550    0.000000
     2736    4.930      -29.500    0.000000
     2737    4.930      -29.450    0.000000
     2738    4.930      -29.400    0.000000
     2739    4.930      -29.350    0.000000
     2740    4.930      -29.300    0.000000
     2741    4.930      -29.250    0.000000
     2742    4.930      -29.200    0.000000
     2743    4.930      -29.150    0.000000
     2744    4.930      -29.100    0.000000
     2745    4.930      -29.050    0.000000
     2746    4.930      -29.000    0.000000
     2747    4.930      -28.950    0.000000
     2748    4.930      -28.900    0.000000
     2749    4.930      -28.850    0.000000
     2750    4.930      -28.800    0.000000
     2751    4.930      -28.750    0.000000
     2752    4.930      -28.700    0.000000
     2753    4.980      -32.950    0.000000
     2754    4.980      -32.900    0.000000
     2755    4.980      -32.850    0.000000
     2756    4.980      -32.800    0.000000
     2757    4.980      -32.750    0.000000
     2758    4.980      -32.700    0.000000
     2759    4.980      -32.650    0.000000
     2760    4.980      -32.600    0.000000
     2761    4.980      -32.550    0.000000
     2762    4.980      -32.500    0.000000
     2763    4.980      -32.450    0.000000
     2764    4.980      -32.400    0.000000
     2765    4.980      -32.350    0.000000
     2766    4.980      -32.300    0.000000
     2767    4.980      -32.250    0.000000
     2768    4.980      -32.200    0.000000
     2769    4.980      -32.150    0.000000
     2770    4.980      -32.100    0.000000
     2771    4.980      -32.050    0.000000
     2772    4.980      -32.000    0.000000
     2773    4.980      -31.950    0.000000
     2774    4.980      -31.900    0.000000
     2775    4.980      -31.850    0.000000
     2776    4.980      -31.800    0.000000
     2777    4.980      -31.750    0.000000
     2778    4.980      -31.700    0.000000
     2779    4.980      -31.650    0.000000
     2780    4.980      -31.600    0.000000
     2781    4.980      -31.550    0.000000
     2782    4.980      -31.500    0.000000
     2783    4.980      -31.450    0.000000
     2784    4.980      -31.400    0.000000
     2785    4.980      -31.350    0.000000
     2786    4.980      -31.300    0.000000
     2787    4.980      -31.250    0.000000
     2788    4.980      -31.200    0.000000
     2789    4.980      -31.150    0.000000
     2790    4.980      -31.100    0.000000
     2791    4.980      -31.050    0.000000
     2792    4.980      -31.000    0.000000
     2793    4.980      -30.950    0.000000
     2794    4.980      -30.900    0.000000
     2795    4.980      -30.850    0.000000
     2796    4.980      -30.800    0.000000
     2797    4.980      -30.750    0.000000
     2798    4.980      -30.700    0.000000
     2799    4.980      -30.650    0.000000
     2800    4.980      -30.600    0.000000
     2801    4.980      -30.550    0.000000
     2802    4.980      -30.500    0.000000
     2803    4.980      -30.450    0.000000
     2804    4.980      -30.400    0.000000
     2805    4.980      -30.350    0.000000
     2806    4.980      -30.300    0.000000
     2807    4.980      -30.250    0.000000
     2808    4.980      -30.200    0.000000
     2809    4.980      -30.150    0.000000
     2810    4.980      -30.100    0.000000
     2811    4.980      -30.050    0.000000
     2812    4.980      -30.000    0.000000
     2813    4.980      -29.950    0.000000
     2814    4.980      -29.900    0.000000
     2815    4.980      -29.850    0.000000
     2816    4.980      -29.800    0.000000
     2817    4.980      -29.750    0.000000
     2818    4.980      -29.700    0.000000
     2819    4.980      -29.650    0.000000
     2820    4.980      -29.600    0.000000
     2821    4.980      -29.550    0.000000
     2822    4.980      -29.500    0.000000
     2823    4.980      -29.450    0.000000
     2824    4.980      -29.400    0.000000
     2825    4.980      -29.350    0.000000
     2826    4.980      -29.300    0.000000
     2827    4.980      -29.250    0.000000
     2828    4.980      -29.200    0.000000
     2829    4.980      -29.150    0.000000
     2830    4.980      -29.100    0.000000
     2831    4.980      -29.050    0.000000
     2832    4.980      -29.000    0.000000
     2833    4.980      -28.950    0.000000
     2834    4.980      -28.900    0.000000
     2835    4.980      -28.850    0.000000
     2836    4.980      -28.800    0.000000
     2837    4.980      -28.750    0.000000
     2838    4.980      -28.700    0.000000
     2839    5.030      -32.950    0.000000
     2840    5.030      -32.900    0.000000
     2841    5.030      -32.850    0.000000
     2842    5.030      -32.800    0.000000
     2843    5.030      -32.750    0.000000
     2844    5.030      -32.700    0.000000
     2845    5.030      -32.650    0.000000
     2846    5.030      -32.600    0.000000
     2847    5.030      -32.550    0.000000
     2848    5.030      -32.500    0.000000
     2849    5.030      -32.450    0.000000
     2850    5.030      -32.400    0.000000
     2851    5.030      -32.350    0.000000
     2852    5.030      -32.300    0.000000
     2853    5.030      -32.250    0.000000
     2854    5.030      -32.200    0.000000
     2855    5.030      -32.150    0.000000
     2856    5.030      -32.100    0.000000
     2857    5.030      -32.050    0.000000
     2858    5.030      -32.000    0.000000
     2859    5.030      -31.950    0.000000
     2860    5.030      -31.900    0.000000
     2861    5.030      -31.850    0.000000
     2862    5.030      -31.800    0.000000
     2863    5.030      -31.750    0.000000
     2864    5.030      -31.700    0.000000
     2865    5.030      -31.650    0.000000
     2866    5.030      -31.600    0.000000
     2867    5.030      -31.550    0.000000
     2868    5.030      -31.500    0.000000
     2869    5.030      -31.450    0.000000
     2870    5.030      -31.400    0.000000
     2871    5.030      -31.350    0.000000
     2872    5.030      -31.300    0.000000
     2873    5.030      -31.250    0.000000
     2874    5.030      -31.200    0.000000
     2875    5.030      -31.150    0.000000
     2876    5.030      -31.100    0.000000
     2877    5.030      -31.050    0.000000
     2878    5.030      -31.000    0.000000
     2879    5.030      -30.950    0.000000
     2880    5.030      -30.900    0.000000
     2881    5.030      -30.850    0.000000
     2882    5.030      -30.800    0.000000
     2883    5.030      -30.750    0.000000
     2884    5.030      -30.700    0.000000
     2885    5.030      -30.650    0.000000
     2886    5.030      -30.600    0.000000
     2887    5.030      -30.550    0.000000
     2888    5.030      -30.500    0.000000
     2889    5.030      -30.450    1.000000
     2890    5.030      -30.400    1.000000
     2891    5.030      -30.350    1.000000
     2892    5.030      -30.300    0.000000
     2893    5.030      -30.250    0.000000
     2894    5.030      -30.200    0.000000
     2895    5.030      -30.150    0.000000
     2896    5.030      -30.100    0.000000
     2897    5.030      -30.050    0.000000
     2898    5.030      -30.000    0.000000
     2899    5.030      -29.950    0.000000
     2900    5.030      -29.900    0.000000
     2901    5.030      -29.850    0.000000
     2902    5.030      -29.800    0.000000
     2903    5.030      -29.750    1.000000
     2904    5.030      -29.700    1.000000
     2905    5.030      -29.650    1.000000
     2906    5.030      -29.600    0.000000
     2907    5.030      -29.550    0.000000
     2908    5.030      -29.500    0.000000
     2909    5.030      -29.450    0.000000
     2910    5.030      -29.400    0.000000
     2911    5.030      -29.350    0.000000
     2912    5.030      -29.300    0.000000
     2913    5.030      -29.250    0.000000
     2914    5.030      -29.200    0.000000
     2915    5.030      -29.150    0.000000
     2916    5.030      -29.100    0.000000
     2917    5.030      -29.050    0.000000
     2918    5.030      -29.000    0.000000
     2919    5.030      -28.950    0.000000
     2920    5.030      -28.900    0.000000
     2921    5.030      -28.850    0.000000
     2922    5.030      -28.800    0.000000
     2923    5.030      -28.750    0.000000
     2924    5.030      -28.700    0.000000
     2925    5.080      -32.950    0.000000
     2926    5.080      -32.900    0.000000
     2927    5.080      -32.850    0.000000
     2928    5.080      -32.800    0.000000
     2929    5.080      -32.750    0.000000
     2930    5.080      -32.700    0.000000
     2931    5.080      -32.650    0.000000
     2932    5.080      -32.600    0.000000
     2933    5.080      -32.550    0.000000
     2934    5.080      -32.500    0.000000
     2935    5.080      -32.450    0.000000
     2936    5.080      -32.400    0.000000
     2937    5.080      -32.350    0.000000
     2938    5.080      -32.300    0.000000
     2939    5.080      -32.250    0.000000
     2940    5.080      -32.200    0.000000
     2941    5.080      -32.150    0.000000
     2942    5.080      -32.100    0.000000
     2943    5.080      -32.050    0.000000
     2944    5.080      -32.000    0.000000
     2945    5.080      -31.950    0.000000
     2946    5.080      -31.900    0.000000
     2947    5.080      -31.850    0.000000
     2948    5.080      -31.800    0.000000
     2949    5.080      -31.750    0.000000
     2950    5.080      -31.700    0.000000
     2951    5.080      -31.650    0.000000
     2952    5.080      -31.600    0.000000
     2953    5.080      -31.550    0.000000
     2954    5.080      -31.500    0.000000
     2955    5.080      -31.450    0.000000
     2956    5.080      -31.400    0.000000
     2957    5.080      -31.350    0.000000
     2958    5.080      -31.300    0.000000
     2959    5.080      -31.250    0.000000
     2960    5.080      -31.200    0.000000
     2961    5.080      -31.150    0.000000
     2962    5.080      -31.100    0.000000
     2963    5.080      -31.050    0.000000
     2964    5.080      -31.000    0.000000
     2965    5.080      -30.950    0.000000
     2966    5.080      -30.900    0.000000
     2967    5.080      -30.850    0.000000
     2968    5.080      -30.800    0.000000
     2969    5.080      -30.750    0.000000
     2970    5.080      -30.700    0.000000
     2971    5.080      -30.650    0.000000
     2972    5.080      -30.600    0.000000
     2973    5.080      -30.550    0.000000
     2974    5.080      -30.500    0.000000
     2975    5.080      -30.450    1.000000
     2976    5.080      -30.400    1.000000
     2977    5.080      -30.350    1.000000
     2978    5.080      -30.300    0.000000
     2979    5.080      -30.250    0.000000
     2980    5.080      -30.200    0.000000
     2981    5.080      -30.150    0.000000
     2982    5.080      -30.100    0.000000
     2983    5.080      -30.050    0.000000
     2984    5.080      -30.000    0.000000
     2985    5.080      -29.950    0.000000
     2986    5.080      -29.900    0.000000
     2987    5.080      -29.850    1.000000
     2988    5.080      -29.800    1.000000
     2989    5.080      -29.750    2.000000
     2990    5.080      -29.700    1.000000
     2991    5.080      -29.650    1.000000
     2992    5.080      -29.600    0.000000
     2993    5.080      -29.550    0.000000
     2994    5.080      -29.500    0.000000
     2995    5.080      -29.450    0.000000
     2996    5.080      -29.400    0.000000
     2997    5.080      -29.350    0.000000
     2998    5.080      -29.300    0.000000
     2999    5.080      -29.250    0.000000
     3000    5.080      -29.200    0.000000
     3001    5.080      -29.150    0.000000
     3002    5.080      -29.100    0.000000
     3003    5.080      -29.050    0.000000
     3004    5.080      -29.000    0.000000
     3005    5.080      -28.950    0.000000
     3006    5.080      -28.900    0.000000
     3007    5.080      -28.850    0.000000
     3008    5.080      -28.800    0.000000
     3009    5.080      -28.750    0.000000
     3010    5.080      -28.700    0.000000
     3011    5.130      -32.950    0.000000
     3012    5.130      -32.900    0.000000
     3013    5.130      -32.850    0.000000
     3014    5.130      -32.800    0.000000
     3015    5.130      -32.750    0.000000
     3016    5.130      -32.700    0.000000
     3017    5.130      -32.650    0.000000
     3018    5.130      -32.600    0.000000
     3019    5.130      -32.550    0.000000
     3020    5.130      -32.500    0.000000
     3021    5.130      -32.450    0.000000
     3022    5.130      -32.400    0.000000
     3023    5.130      -32.350    0.000000
     3024    5.130      -32.300    0.000000
     3025    5.130      -32.250    0.000000
     3026    5.130      -32.200    0.000000
     3027    5.130      -32.150    0.000000
     3028    5.130      -32.100    0.000000
     3029    5.130      -32.050    0.000000
     3030    5.130      -32.000    0.000000
     3031    5.130      -31.950    0.000000
     3032    5.130      -31.900    0.000000
     3033    5.130      -31.850    0.000000
     3034    5.130      -31.800    0.000000
     3035    5.130      -31.750    0.000000
     3036    5.130      -31.700    0.000000
     3037    5.130      -31.650    0.000000
     3038    5.130      -31.600    0.000000
     3039    5.130      -31.550    0.000000
     3040    5.130      -31.500    0.000000
     3041    5.130      -31.450    0.000000
     3042    5.130      -31.400    0.000000
     3043    5.130      -31.350    0.000000
     3044    5.130      -31.300    0.000000
     3045    5.130      -31.250    0.000000
     3046    5.130      -31.200    0.000000
     3047    5.130      -31.150    0.000000
     3048    5.130      -31.100    0.000000
     3049    5.130      -31.050    0.000000
     3050    5.130      -31.000    0.000000
     3051    5.130      -30.950    0.000000
     3052    5.130      -30.900    0.000000
     3053    5.130      -30.850    0.000000
     3054    5.130      -30.800    0.000000
     3055    5.130      -30.750    0.000000
     3056    5.130      -30.700    0.000000
     3057    5.130      -30.650    0.000000
     3058    5.130      -30.600    0.000000
     3059    5.130      -30.550    0.000000
     3060    5.130      -30.500    0.000000
     3061    5.130      -30.450    1.000000
     3062    5.130      -30.400    1.000000
     3063    5.130      -30.350    1.000000
     3064    5.130      -30.300    0.000000
     3065    5.130      -30.250    0.000000
     3066    5.130      -30.200    0.000000
     3067    5.130      -30.150    0.000000
     3068    5.130      -30.100    0.000000
     3069    5.130      -30.050    0.000000
     3070    5.130      -30.000    0.000000
     3071    5.130      -29.950    0.000000
     3072    5.130      -29.900    0.000000
     3073    5.130      -29.850    1.000000
     3074    5.130      -29.800    1.000000
     3075    5.130      -29.750    2.000000
     3076    5.130      -29.700    1.000000
     3077    5.130      -29.650    1.000000
     3078    5.130      -29.600    0.000000
     3079    5.130      -29.550    0.000000
     3080    5.130      -29.500    0.000000
     3081    5.130      -29.450    0.000000
     3082    5.130      -29.400    0.000000
     3083    5.130      -29.350    0.000000
     3084    5.130      -29.300    0.000000
     3085    5.130      -29.250    0.000000
     3086    5.130      -29.200    0.000000
     3087    5.130      -29.150    0.000000
     3088    5.130      -29.100    0.000000
     3089    5.130      -29.050    0.000000
     3090    5.130      -29.000    0.000000
     3091    5.130      -28.950    0.000000
     3092    5.130      -28.900    0.000000
     3093    5.130      -28.850    0.000000
     3094    5.130      -28.800    0.000000
     3095    5.130      -28.750    0.000000
     3096    5.130      -28.700    0.000000
     3097    5.180      -32.950    0.000000
     3098    5.180      -32.900    0.000000
     3099    5.180      -32.850    0.000000
     3100    5.180      -32.800    0.000000
     3101    5.180      -32.750    0.000000
     3102    5.180      -32.700    0.000000
     3103    5.180      -32.650    0.000000
     3104    5.180      -32.600    0.000000
     3105    5.180      -32.550    0.000000
     3106    5.180      -32.500    0.000000
     3107    5.180      -32.450    0.000000
     3108    5.180      -32.400    0.000000
     3109    5.180      -32.350    0.000000
     3110    5.180      -32.300    0.000000
     3111    5.180      -32.250    0.000000
     3112    5.180      -32.200    0.000000
     3113    5.180      -32.150    0.000000
     3114    5.180      -32.100    0.000000
     3115    5.180      -32.050    0.000000
     3116    5.180      -32.000    0.000000
     3117    5.180      -31.950    0.000000
     3118    5.180      -31.900    0.000000
     3119    5.180      -31.850    0.000000
     3120    5.180      -31.800    0.000000
     3121    5.180      -31.750    0.000000
     3122    5.180      -31.700    0.000000
     3123    5.180      -31.650    0.000000
     3124    5.180      -31.600    0.000000
     3125    5.180      -31.550    0.000000
     3126    5.180      -31.500    0.000000
     3127    5.180      -31.450    0.000000
     3128    5.180      -31.400    0.000000
     3129    5.180      -31.350    0.000000
     3130    5.180      -31.300    0.000000
     3131    5.180      -31.250    0.000000
     3132    5.180      -31.200    0.000000
     3133    5.180      -31.150    0.000000
     3134    5.180      -31.100    0.000000
     3135    5.180      -31.050    0.000000
     3136    5.180      -31.000    0.000000
     3137    5.180      -30.950    0.000000
     3138    5.180      -30.900    0.000000
     3139    5.180      -30.850    0.000000
     3140    5.180      -30.800    0.000000
     3141    5.180      -30.750    0.000000
     3142    5.180      -30.700    0.000000
     3143    5.180      -30.650    0.000000
     3144    5.180      -30.600    0.000000
     3145    5.180      -30.550    0.000000
     3146    5.180      -30.500    0.000000
     3147    5.180      -30.450    0.000000
     3148    5.180      -30.400    0.000000
     3149    5.180      -30.350    1.000000
     3150    5.180      -30.300    1.000000
     3151    5.180      -30.250    1.000000
     3152    5.180      -30.200    0.000000
     3153    5.180      -30.150    0.000000
     3154    5.180      -30.100    0.000000
     3155    5.180      -30.050    0.000000
     3156    5.180      -30.000    0.000000
     3157    5.180      -29.950    0.000000
     3158    5.180      -29.900    0.000000
     3159    5.180      -29.850    1.000000
     3160    5.180      -29.800    1.000000
     3161    5.180      -29.750    1.000000
     3162    5.180      -29.700    0.000000
     3163    5.180      -29.650    0.000000
     3164    5.180      -29.600    0.000000
     3165    5.180      -29.550    0.000000
     3166    5.180      -29.500    0.000000
     3167    5.180      -29.450    0.000000
     3168    5.180      -29.400    0.000000
     3169    5.180      -29.350    0.000000
     3170    5.180      -29.300    0.000000
     3171    5.180      -29.250    0.000000
     3172    5.180      -29.200    0.000000
     3173    5.180      -29.150    0.000000
     3174    5.180      -29.100    0.000000
     3175    5.180      -29.050    0.000000
     3176    5.180      -29.000    0.000000
     3177    5.180      -28.950    0.000000
     3178    5.180      -28.900    0.000000
     3179    5.180      -28.850    0.000000
     3180    5.180      -28.800    0.000000
     3181    5.180      -28.750    0.000000
     3182    5.180      -28.700    0.000000
     3183    5.230      -32.950    0.000000
     3184    5.230      -32.900    0.000000
     3185    5.230      -32.850    0.000000
     3186    5.230      -32.800    0.000000
     3187    5.230      -32.750    0.000000
     3188    5.230      -32.700    0.000000
     3189    5.230      -32.650    0.000000
     3190    5.230      -32.600    0.000000
     3191    5.230      -32.550    0.000000
     3192    5.230      -32.500    0.000000
     3193    5.230      -32.450    0.000000
     3194    5.230      -32.400    0.000000
     3195    5.230      -32.350    0.000000
     3196    5.230      -32.300    0.000000
     3197    5.230      -32.250    0.000000
     3198    5.230      -32.200    0.000000
     3199    5.230      -32.150    0.000000
     3200    5.230      -32.100    0.000000
     3201    5.230      -32.050    0.000000
     3202    5.230      -32.000    0.000000
     3203    5.230      -31.950    0.000000
     3204    5.230      -31.900    0.000000
     3205    5.230      -31.850    0.000000
     3206    5.230      -31.800    0.000000
     3207    5.230      -31.750    0.000000
     3208    5.230      -31.700    0.000000
